lon,lat,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
2.3488,48.8534,5,3845.22,253.92,54.84,0,20.03,232.94,245.4,6.97,1607295600
2.3488,48.8534,5,3685,243.19,52.09,0,17.17,222.28,232.53,6.33,1607299200
2.3488,48.8534,5,3578.19,232.46,49.35,0,16.21,214.23,222.27,6.33,1607302800
2.3488,48.8534,5,3471.37,225.31,47.98,0,15.97,208.72,214.95,6.14,1607306400
2.3488,48.8534,5,3391.27,221.73,47.3,0,15.97,207.15,212.22,5.83,1607310000
2.3488,48.8534,5,3231.05,211,46.61,0,15.74,198.52,203.18,5.07,1607313600
2.3488,48.8534,5,3177.64,207.42,46.61,0,15.97,199.57,204.75,4.69,1607317200
2.3488,48.8534,5,3311.16,218.15,48.67,0,21.22,213.57,220.96,6.59,1607320800
2.3488,48.8534,5,2269.75,148.42,47.98,0,24.08,145.43,153.94,7.22,1607324400
2.3488,48.8534,5,1976.01,126.96,47.3,0,23.6,124.63,135,6.84,1607328000
2.3488,48.8534,5,1708.98,107.29,42.84,0.01,20.98,104.75,116.17,5.95,1607331600
2.3488,48.8534,5,1348.5,78.68,36.67,0.23,16.45,77.92,88.99,4.69,1607335200
2.3488,48.8534,5,1054.76,56.33,33.24,1.24,13.23,57.69,67.83,3.67,1607338800
2.3488,48.8534,4,854.49,39.34,32.22,3.44,10.73,45.55,53.25,2.79,1607342400
2.3488,48.8534,4,654.22,19.89,33.24,7.51,8.11,32.76,37.03,1.69,1607346000
2.3488,48.8534,4,614.17,14.31,37.7,6.88,7.51,27.22,30.64,1.85,1607349600
2.3488,48.8534,3,594.14,12.18,38.39,3.58,7.03,23.94,27,2.01,1607353200
2.3488,48.8534,3,594.14,14.08,36.33,0.69,6.97,23.04,25.99,2.19,1607356800
2.3488,48.8534,3,620.84,18.55,33.24,0.16,7.39,23.79,26.94,2.41,1607360400
2.3488,48.8534,4,660.9,22.35,32.22,0.09,8.35,25.47,28.91,2.79,1607364000
2.3488,48.8534,4,674.25,22.8,30.5,0.08,8.46,25.41,28.83,2.88,1607367600
2.3488,48.8534,3,634.19,19.22,28.45,0.16,7.63,22.81,25.91,2.63,1607371200
2.3488,48.8534,3,594.14,15.42,27.42,0.39,7.03,20.6,23.39,2.41,1607374800
2.3488,48.8534,2,514.03,8.94,27.08,1.52,5.66,16.07,18.31,1.98,1607378400
2.3488,48.8534,2,410.56,2.79,22.96,6.08,3.79,10.37,11.98,1.49,1607382000
2.3488,48.8534,1,390.53,1.69,20.91,8.58,3.37,9.61,11.04,1.63,1607385600
2.3488,48.8534,2,413.9,2.49,21.76,6.17,3.61,11.61,13.15,1.96,1607389200
2.3488,48.8534,2,453.95,4.69,22.96,2.86,4.05,14.39,16.14,2.34,1607392800
2.3488,48.8534,2,494,7.71,22.96,1.19,4.41,16.84,18.8,2.66,1607396400
2.3488,48.8534,3,547.41,12.18,23.31,0.39,5.01,20.1,22.36,2.98,1607400000
2.3488,48.8534,4,687.6,22.8,24.33,0.05,8.7,28.33,31.26,5.57,1607403600
2.3488,48.8534,5,1188.28,59.9,29.82,0,20.03,60.75,66.15,12.16,1607407200
2.3488,48.8534,5,1762.39,104.61,37.7,0,31.95,98.5,106.69,19.76,1607410800
2.3488,48.8534,5,2002.72,125.17,40.78,0,34.33,112.88,122.46,18.75,1607414400
2.3488,48.8534,5,1895.9,119.81,38.39,0.26,24.56,105.72,115.2,8.87,1607418000
2.3488,48.8534,5,1602.17,99.24,32.22,1.48,20.98,84.93,93.24,6.65,1607421600
2.3488,48.8534,5,1375.2,84.04,28.79,2.91,19.55,69.83,77.44,5.83,1607425200
2.3488,48.8534,5,1121.52,65.27,27.76,4.51,17.88,54.86,61.36,5.19,1607428800
2.3488,48.8534,4,934.6,50.07,29.47,5.9,16.45,45.56,51.17,4.75,1607432400
2.3488,48.8534,5,1094.82,60.8,34.96,4.16,17.88,56.4,63.3,5,1607436000
2.3488,48.8534,5,1268.39,74.21,40.1,1.77,19.07,68.04,76.45,5.38,1607439600
2.3488,48.8534,5,1976.01,132.32,48.67,0.12,23.6,114.97,127.11,6.71,1607443200
2.3488,48.8534,5,3150.94,232.46,56.89,0,29.8,197.41,215.84,8.87,1607446800
2.3488,48.8534,5,4272.46,318.29,63.75,0,38.62,276.91,302.33,12.79,1607450400
2.3488,48.8534,5,5073.55,371.93,69.23,0,61.99,335.94,367.65,27.11,1607454000
2.3488,48.8534,5,5126.95,361.2,69.23,0,44.35,338.19,371.75,15.33,1607457600
2.3488,48.8534,5,4592.9,314.71,63.75,0,31.95,300.9,333.05,9.63,1607461200
2.3488,48.8534,5,3391.27,221.73,53.47,0,22.17,217.11,242.81,6.33,1607464800
2.3488,48.8534,5,1976.01,116.23,44.55,0,11.8,116.57,132.84,3.07,1607468400
2.3488,48.8534,5,1134.87,51.41,43.87,0,7.57,59.14,68.37,1.95,1607472000
2.3488,48.8534,4,787.74,25.03,41.47,0.04,8.23,36.66,42.37,2.85,1607475600
2.3488,48.8534,4,754.36,22.13,37.36,0.08,9.78,34.36,39.54,3.96,1607479200
2.3488,48.8534,4,787.74,24.36,34.62,0.05,10.49,36.12,41.72,4.43,1607482800
2.3488,48.8534,4,807.76,26.82,32.9,0.03,10.97,37.49,43.66,4.81,1607486400
2.3488,48.8534,4,847.82,31.29,31.87,0.02,12.16,41.03,47.9,5.7,1607490000
2.3488,48.8534,5,1214.98,59.01,34.96,0,19.79,66.06,75.86,9.63,1607493600
2.3488,48.8534,5,1508.71,84.04,39.07,0,25.75,87.27,100.35,13.17,1607497200
2.3488,48.8534,5,1562.12,89.41,41.13,0,23.37,90.22,104.85,10.64,1607500800
2.3488,48.8534,5,1308.44,70.63,38.39,0.14,15.02,72.77,86.18,4.88,1607504400
2.3488,48.8534,4,841.14,34.42,33.24,0.77,10.49,40.81,50.35,3.29,1607508000
2.3488,48.8534,4,700.95,23.47,31.53,1.9,9.42,30.85,38.57,2.85,1607511600
2.3488,48.8534,4,620.84,17.43,32.22,3.13,8.94,25.22,32.1,2.66,1607515200
2.3488,48.8534,2,547.41,10.39,33.93,4.47,8.35,19.92,25.59,2.38,1607518800
2.3488,48.8534,2,540.73,8.27,37.36,3.93,8.46,19.02,24.32,2.34,1607522400
2.3488,48.8534,2,547.41,7.38,40.1,3.13,8.46,18.92,24.24,2.41,1607526000
2.3488,48.8534,3,607.49,11.06,43.18,1.3,9.18,21.82,27.54,2.63,1607529600
2.3488,48.8534,4,694.28,19,43.18,0.24,9.78,26.73,33.63,2.82,1607533200
2.3488,48.8534,4,801.09,27.05,42.5,0.05,10.61,33.01,41.41,3.2,1607536800
2.3488,48.8534,4,894.55,33.08,42.5,0.02,11.44,38.92,48.57,3.42,1607540400
2.3488,48.8534,4,921.25,34.87,41.81,0.01,11.21,41.04,51.22,3.36,1607544000
2.3488,48.8534,4,921.25,35.76,39.76,0.01,10.97,41.88,52.17,3.29,1607547600
2.3488,48.8534,4,787.74,27.49,36.67,0.03,8.7,34,43.19,2.6,1607551200
2.3488,48.8534,2,534.06,10.28,32.56,0.98,4.89,18.99,24.91,1.44,1607554800
2.3488,48.8534,2,410.56,2.26,27.76,7.06,3.28,12.65,16.3,1,1607558400
2.3488,48.8534,2,357.15,0.48,21.42,17.52,2.68,10.44,13.34,0.82,1607562000
2.3488,48.8534,1,327.11,0.21,17.14,23.96,2.38,8.75,11.52,0.77,1607565600
2.3488,48.8534,1,303.75,0.11,13.71,29.33,2.15,7.12,9.72,0.76,1607569200
2.3488,48.8534,1,287.06,0.06,11.48,34.33,2.03,6.26,8.63,0.72,1607572800
2.3488,48.8534,1,300.41,0.09,13.02,32.9,2.35,6.92,9.21,0.82,1607576400
2.3488,48.8534,2,377.18,0.49,22.28,23.25,3.87,10.76,13.4,1.33,1607580000
2.3488,48.8534,2,433.92,1.59,29.82,14.13,4.95,14.08,16.96,1.71,1607583600
2.3488,48.8534,2,473.98,3.19,33.59,8.23,5.72,16.45,19.51,1.96,1607587200
2.3488,48.8534,2,500.68,4.36,35.64,6.35,6.38,17.81,21.05,2.15,1607590800
2.3488,48.8534,2,467.3,4.14,32.22,10.1,5.96,15.59,18.64,2.01,1607594400
2.3488,48.8534,2,417.23,3.97,25.71,16.45,5.25,12.6,15.16,1.85,1607598000
2.3488,48.8534,2,390.53,4.08,20.91,20.39,4.65,11.31,13.53,1.88,1607601600
2.3488,48.8534,2,417.23,6.71,20.91,21.1,5.19,13.6,16,2.22,1607605200
2.3488,48.8534,2,480.65,9.5,26.05,16.45,6.32,17.53,20.55,2.63,1607608800
2.3488,48.8534,3,534.06,11.06,32.22,10.64,7.21,20.53,24.09,3.01,1607612400
2.3488,48.8534,3,580.79,12.07,40.44,2.21,7.87,23.09,27.03,3.29,1607616000
2.3488,48.8534,3,594.14,13.08,41.81,0.76,7.75,23.4,27.42,3.2,1607619600
2.3488,48.8534,3,627.52,12.85,44.55,0.94,7.99,24.64,28.79,3.14,1607623200
2.3488,48.8534,3,634.19,10.62,45.93,1.52,7.99,24.57,28.75,3.01,1607626800
2.3488,48.8534,3,627.52,8.72,45.93,2.08,7.75,23.76,28.11,2.85,1607630400
2.3488,48.8534,3,614.17,7.49,43.87,2.59,7.51,22.99,27.51,2.72,1607634000
2.3488,48.8534,2,507.36,2.93,37.7,7.78,5.84,16.97,20.67,1.93,1607637600
2.3488,48.8534,1,377.18,0.36,23.99,21.28,3.43,9.05,11.36,1.06,1607641200
2.3488,48.8534,1,327.11,0.17,17.99,26.11,2.65,6.5,8.27,0.86,1607644800
2.3488,48.8534,1,310.42,0.19,16.11,23.6,2.41,5.94,8.01,0.82,1607648400
2.3488,48.8534,1,293.73,0.2,14.4,22.35,2.38,5.83,8.32,0.81,1607652000
2.3488,48.8534,1,273.71,0.12,12.34,26.46,2.47,5.82,8.39,0.75,1607655600
2.3488,48.8534,1,263.69,0.04,10.37,36.48,2.12,4.89,6.69,0.59,1607659200
2.3488,48.8534,1,263.69,0.03,10.45,41.49,2.03,4.21,5.43,0.55,1607662800
2.3488,48.8534,1,317.1,0.1,17.31,35.05,2.98,6.13,7.51,0.86,1607666400
2.3488,48.8534,1,360.49,0.34,23.31,26.11,3.82,7.72,9.41,1.11,1607670000
2.3488,48.8534,1,397.21,0.8,27.08,18.42,4.65,9.05,11.13,1.3,1607673600
2.3488,48.8534,1,417.23,1.4,28.1,14.66,5.25,9.79,12.13,1.41,1607677200
2.3488,48.8534,1,403.88,1.66,25.71,14.84,5.07,8.69,11.45,1.44,1607680800
2.3488,48.8534,1,380.52,1.68,23.99,14.48,4.95,7.69,10.41,1.43,1607684400
2.3488,48.8534,1,360.49,1.45,23.31,14.13,4.83,7.09,9.58,1.44,1607688000
2.3488,48.8534,1,390.53,3.3,26.73,9.03,5.6,8.79,11.3,1.55,1607691600
2.3488,48.8534,2,447.27,7.6,29.13,4.07,6.5,11.53,14.49,1.71,1607695200
2.3488,48.8534,2,500.68,12.07,30.16,1.7,7.15,14.2,17.58,1.88,1607698800
2.3488,48.8534,2,567.44,19,32.22,0.25,8.23,18.26,22.13,2.15,1607702400
2.3488,48.8534,3,647.54,25.93,33.24,0.03,9.18,22.56,26.95,2.44,1607706000
2.3488,48.8534,4,767.71,32.63,34.62,0.01,10.85,29.05,34.2,2.98,1607709600
2.3488,48.8534,4,854.49,36.66,35.3,0,11.92,34.43,40.75,3.39,1607713200
2.3488,48.8534,4,781.06,29.95,33.93,0.02,10.73,31.15,37.77,3.1,1607716800
2.3488,48.8534,4,680.92,21.68,32.22,0.1,9.18,26.54,32.45,2.72,1607720400
2.3488,48.8534,2,534.06,10.62,30.85,1.02,6.8,19.92,24.51,2.03,1607724000
2.3488,48.8534,2,383.85,2.29,25.36,7.51,4.23,12.99,16.3,1.24,1607727600
2.3488,48.8534,1,310.42,0.39,18.34,17.7,2.89,9.77,12.16,0.88,1607731200
2.3488,48.8534,1,297.07,0.2,15.77,22.71,2.59,8.78,10.68,0.78,1607734800
2.3488,48.8534,1,303.75,0.19,15.94,23.25,2.74,8.51,10.34,0.8,1607738400
2.3488,48.8534,1,313.76,0.23,16.79,21.99,2.95,8.46,10.36,0.85,1607742000
2.3488,48.8534,1,327.11,0.34,18.17,19.13,3.28,8.76,10.87,0.96,1607745600
2.3488,48.8534,2,357.15,0.82,21.59,13.77,3.99,10.12,12.61,1.2,1607749200
2.3488,48.8534,2,527.38,8.05,31.53,2.53,6.97,18.24,21.81,2.19,1607752800
2.3488,48.8534,4,700.95,22.35,34.62,0.08,9.89,26.89,31.68,3.01,1607756400
2.3488,48.8534,4,720.98,23.92,37.01,0.05,10.61,27.09,32.12,3.07,1607760000
2.3488,48.8534,3,634.19,15.87,37.01,0.57,9.89,21.97,26.36,2.72,1607763600
2.3488,48.8534,2,487.33,5.03,34.96,6.97,8.46,14.46,17.45,1.98,1607767200
2.3488,48.8534,2,427.25,3.19,30.16,16.99,8.23,11.18,13.49,1.65,1607770800
2.3488,48.8534,1,387.19,3.63,26.05,21.28,7.75,9.13,11.1,1.43,1607774400
2.3488,48.8534,1,353.81,3.07,23.31,21.82,7.03,7.45,8.97,1.17,1607778000
2.3488,48.8534,1,333.79,1.73,23.31,20.92,6.68,7.06,8.3,1.05,1607781600
2.3488,48.8534,1,323.77,0.6,22.96,23.6,6.2,6.13,7.2,0.96,1607785200
2.3488,48.8534,1,317.1,0.16,22.28,29.68,5.6,5.58,6.63,0.94,1607788800
2.3488,48.8534,1,337.12,0.13,23.99,31.83,5.78,6.5,7.94,1.09,1607792400
2.3488,48.8534,1,380.52,0.15,27.08,31.83,6.44,8.42,10.44,1.36,1607796000
2.3488,48.8534,2,440.6,0.23,32.22,29.68,7.21,11.35,14.29,1.79,1607799600
2.3488,48.8534,2,473.98,0.33,35.3,26.11,7.39,13.34,16.85,1.92,1607803200
2.3488,48.8534,2,494,0.46,36.67,23.96,7.15,14.43,17.94,1.95,1607806800
2.3488,48.8534,2,460.63,0.27,32.9,27.54,6.02,12.52,15.61,1.69,1607810400
2.3488,48.8534,1,357.15,0.04,21.94,39.7,3.99,7.39,9.64,1.12,1607814000
2.3488,48.8534,1,317.1,0.02,17.48,45.42,3.25,5.59,7.44,0.96,1607817600
2.3488,48.8534,1,327.11,0.03,17.82,43.63,3.13,6.03,8.07,0.93,1607821200
2.3488,48.8534,1,350.48,0.06,20.39,36.84,3.22,7.38,9.98,0.93,1607824800
2.3488,48.8534,1,367.17,0.13,21.94,30.76,3.28,8.39,11.55,0.95,1607828400
2.3488,48.8534,1,387.19,0.27,23.99,24.32,3.46,9.51,13.13,0.99,1607832000
2.3488,48.8534,2,433.92,0.99,28.45,14.84,4.05,12.14,16.32,1.19,1607835600
2.3488,48.8534,3,660.9,13.52,36.33,1.52,7.27,24.89,30.88,2.22,1607839200
2.3488,48.8534,4,881.2,33.08,34.62,0.02,9.78,37.89,46.22,2.98,1607842800
2.3488,48.8534,4,894.55,37.1,34.27,0.01,10.01,39.42,48.62,2.98,1607846400
2.3488,48.8534,4,754.36,28.16,32.22,0.12,8.7,31,39.39,2.6,1607850000
2.3488,48.8534,2,473.98,6.04,30.5,5.1,5.42,15.11,20.89,1.71,1607853600
2.3488,48.8534,2,397.21,2.32,25.02,13.41,4.47,11.13,15.9,1.41,1607857200
2.3488,48.8534,1,350.48,1.24,20.91,21.82,3.76,8.48,12.49,1.24,1607860800
2.3488,48.8534,1,323.77,0.5,18.68,33.62,3.31,6.76,9.51,1,1607864400
2.3488,48.8534,1,300.41,0.18,16.28,44.7,2.83,5.41,7.37,0.87,1607868000
2.3488,48.8534,1,283.72,0.05,14.4,50.78,2.44,4.52,6.11,0.82,1607871600
2.3488,48.8534,1,277.04,0.01,14.05,52.93,2.3,4.16,5.54,0.82,1607875200
2.3488,48.8534,1,280.38,0.01,14.74,52.93,2.35,4.3,5.61,0.85,1607878800
2.3488,48.8534,1,297.07,0.01,15.77,51.5,2.62,4.87,6.22,0.92,1607882400
2.3488,48.8534,1,307.08,0.02,16.45,50.07,2.77,5.29,6.68,0.95,1607886000
2.3488,48.8534,1,307.08,0.02,16.11,47.92,2.8,5.41,6.83,0.93,1607889600
2.3488,48.8534,1,313.76,0.02,16.45,45.42,2.86,5.7,7.19,0.93,1607893200
2.3488,48.8534,1,287.06,0.02,13.54,47.21,2.38,4.77,6.2,0.78,1607896800
2.3488,48.8534,1,240.33,0,8.4,52.21,1.52,3.02,4.21,0.55,1607900400
2.3488,48.8534,1,236.99,0.01,8.4,51.5,1.65,2.96,4.23,0.58,1607904000
2.3488,48.8534,1,236.99,0.01,8.05,51.5,1.65,2.86,4.26,0.59,1607907600
2.3488,48.8534,1,240.33,0.01,8.31,50.07,1.71,2.88,4.29,0.61,1607911200
2.3488,48.8534,1,240.33,0.01,8.65,48.64,1.79,2.93,4.37,0.63,1607914800
2.3488,48.8534,1,243.66,0.01,9.17,47.92,1.89,2.97,4.24,0.61,1607918400
2.3488,48.8534,1,260.35,0.01,10.97,47.21,2.24,3.38,4.59,0.67,1607922000
2.3488,48.8534,1,340.46,0.07,20.74,37.91,3.79,6.63,8.44,1.11,1607925600
2.3488,48.8534,1,397.21,0.24,28.1,28.97,4.95,9.18,12,1.52,1607929200
2.3488,48.8534,2,423.91,0.48,31.19,23.25,5.54,10.31,13.8,1.71,1607932800
2.3488,48.8534,2,433.92,0.92,31.53,20.21,5.9,10.85,14.57,1.81,1607936400
2.3488,48.8534,2,417.23,1.41,28.79,20.74,5.6,10.01,13.27,1.62,1607940000
2.3488,48.8534,1,410.56,1.75,28.45,19.31,5.54,9.71,12.65,1.52,1607943600
2.3488,48.8534,2,417.23,2.07,29.13,15.74,5.66,10.08,12.99,1.54,1607947200
2.3488,48.8534,2,440.6,2.96,31.19,11.18,6.08,11.12,14.17,1.6,1607950800
2.3488,48.8534,2,447.27,3.8,31.53,7.78,6.14,11.53,14.76,1.62,1607954400
2.3488,48.8534,2,447.27,4.64,31.87,4.92,6.02,11.85,15.15,1.62,1607958000
2.3488,48.8534,2,460.63,6.2,32.56,2.66,6.14,12.49,15.8,1.66,1607961600
2.3488,48.8534,2,460.63,6.65,32.22,2.37,6.02,12.59,15.77,1.66,1607965200
2.3488,48.8534,2,487.33,6.71,32.56,2.53,6.26,13.53,16.78,1.77,1607968800
2.3488,48.8534,2,507.36,6.65,32.9,2.62,6.5,14.45,17.78,1.84,1607972400
2.3488,48.8534,2,514.03,6.09,33.24,2.91,6.5,14.87,18.24,1.81,1607976000
2.3488,48.8534,2,520.71,5.53,33.93,3.4,6.56,15.36,18.76,1.82,1607979600
2.3488,48.8534,2,473.98,2.68,31.19,7.24,5.42,12.6,15.53,1.47,1607983200
2.3488,48.8534,1,357.15,0.37,21.42,19.49,3.4,7.19,9.1,0.89,1607986800
2.3488,48.8534,1,313.76,0.14,17.14,25.75,2.83,5.34,6.72,0.74,1607990400
2.3488,48.8534,1,307.08,0.15,16.62,25.03,2.74,5.18,6.47,0.73,1607994000
2.3488,48.8534,1,317.1,0.26,17.65,21.28,2.92,5.68,7.06,0.78,1607997600
2.3488,48.8534,1,333.79,0.45,18.85,16.99,3.25,6.31,7.86,0.84,1608001200
2.3488,48.8534,1,347.14,0.81,20.22,12.7,3.7,7.07,8.84,0.93,1608004800
2.3488,48.8534,1,387.19,2.12,22.96,7.33,4.47,9.01,11.14,1.16,1608008400
2.3488,48.8534,2,587.46,15.2,27.76,0.63,7.75,18.91,22.41,2.19,1608012000
2.3488,48.8534,4,761.03,30.85,27.42,0.01,10.49,28.23,33.3,2.91,1608015600
2.3488,48.8534,4,754.36,31.29,27.76,0.01,10.49,27.89,33.43,2.85,1608019200
2.3488,48.8534,3,654.22,23.02,27.08,0.14,9.18,22.36,27.26,2.5,1608022800
2.3488,48.8534,2,507.36,12.07,25.02,2.28,7.21,14.65,18.99,2.03,1608026400
2.3488,48.8534,2,453.95,8.72,22.96,8.58,6.68,11.5,15.29,1.82,1608030000
2.3488,48.8534,1,413.9,7.38,20.74,16.09,6.38,9.77,12.9,1.77,1608033600
2.3488,48.8534,2,480.65,11.06,24.68,15.74,7.51,13.96,17.76,2.28,1608037200
2.3488,48.8534,3,614.17,19.22,30.16,8.76,9.42,20.83,26.42,2.85,1608040800
2.3488,48.8534,4,714.3,27.49,33.24,3.62,10.73,26.69,34.04,3.29,1608044400
2.3488,48.8534,4,814.44,37.55,34.96,0.33,11.92,32.63,41.47,3.58,1608048000
2.3488,48.8534,4,847.82,42.47,34.27,0,11.56,35.41,44.99,3.29,1608051600
2.3488,48.8534,4,881.2,44.26,33.24,0,11.56,38.4,48.22,3.29,1608055200
2.3488,48.8534,4,881.2,41.57,31.53,0,10.97,38.4,47.6,3.2,1608058800
2.3488,48.8534,4,847.82,38,30.5,0,10.37,36.97,45.66,3.01,1608062400
2.3488,48.8534,4,827.79,36.21,29.82,0,10.01,35.58,43.4,2.95,1608066000
2.3488,48.8534,4,700.95,27.27,27.76,0.02,7.99,28.25,34.21,2.38,1608069600
2.3488,48.8534,2,487.33,13.3,23.99,0.3,4.83,16.54,20.61,1.41,1608073200
2.3488,48.8534,2,397.21,6.93,21.08,1.16,3.7,11.64,14.57,1.14,1608076800
2.3488,48.8534,2,373.84,4.92,19.71,2.06,3.49,10.4,13.03,1.09,1608080400
2.3488,48.8534,1,350.48,3.21,18.85,3.67,3.31,9.15,11.66,1.06,1608084000
2.3488,48.8534,1,323.77,1.66,17.65,7.24,3.07,7.8,10.22,1.01,1608087600
2.3488,48.8534,1,297.07,0.59,15.59,14.31,2.86,6.74,8.98,0.95,1608091200
2.3488,48.8534,1,313.76,0.67,17.48,14.84,3.22,7.74,10.04,1.03,1608094800
2.3488,48.8534,2,417.23,3.63,26.05,5.99,5.13,13.19,16.01,1.63,1608098400
2.3488,48.8534,2,487.33,8.38,29.47,1.81,6.2,17.09,20.16,1.96,1608102000
2.3488,48.8534,2,507.36,9.95,30.85,1.23,6.44,18.15,21.19,2.06,1608105600
2.3488,48.8534,2,500.68,9.72,29.82,1.59,6.32,17.76,20.69,2.03,1608109200
2.3488,48.8534,2,440.6,6.99,26.39,4.02,5.42,14.18,16.91,1.73,1608112800
2.3488,48.8534,2,390.53,5.36,22.62,7.24,4.83,10.69,13.32,1.55,1608116400
2.3488,48.8534,1,367.17,4.69,20.05,9.57,4.47,8.79,11.23,1.49,1608120000
2.3488,48.8534,1,387.19,5.09,20.91,11,4.77,9.23,11.8,1.63,1608123600
2.3488,48.8534,2,423.91,5.87,23.99,7.87,5.31,10.77,13.82,1.81,1608127200
2.3488,48.8534,2,453.95,6.87,27.08,4.29,5.6,12.38,15.72,1.96,1608130800
2.3488,48.8534,2,494,9.28,29.82,1.32,6.14,14.45,18.08,2.22,1608134400
2.3488,48.8534,2,527.38,11.4,31.19,0.68,6.56,16.18,20.1,2.44,1608138000
2.3488,48.8534,2,580.79,13.64,32.56,0.47,7.39,18.94,23.33,2.82,1608141600
2.3488,48.8534,3,607.49,14.31,32.9,0.41,7.87,20.51,25.33,3.01,1608145200
2.3488,48.8534,3,607.49,13.08,31.53,0.51,7.75,20.04,25.05,2.95,1608148800
2.3488,48.8534,2,580.79,10.17,31.53,1.07,7.27,18.82,23.7,2.85,1608152400
2.3488,48.8534,2,494,3.97,29.13,4.87,5.6,14.4,18.08,2.15,1608156000
2.3488,48.8534,1,370.5,0.42,19.88,18.24,3.37,8.49,10.67,1.27,1608159600
2.3488,48.8534,1,323.77,0.13,15.59,25.39,2.68,6.75,8.24,0.96,1608163200
2.3488,48.8534,1,313.76,0.12,14.4,25.75,2.47,6.54,7.73,0.77,1608166800
2.3488,48.8534,1,327.11,0.22,15.25,21.64,2.68,7.32,8.57,0.71,1608170400
2.3488,48.8534,1,340.46,0.37,16.45,17.88,2.86,8.15,9.52,0.71,1608174000
2.3488,48.8534,1,350.48,0.56,17.48,15.02,3.13,8.78,10.56,0.84,1608177600
2.3488,48.8534,1,367.17,0.85,19.54,13.23,3.61,9.31,11.54,1.03,1608181200
2.3488,48.8534,2,480.65,3.47,30.16,6.53,5.84,14.36,17.58,1.77,1608184800
2.3488,48.8534,2,547.41,5.64,36.67,4.02,7.21,17.45,21.8,2.22,1608188400
2.3488,48.8534,2,534.06,4.86,37.36,4.87,7.33,17.02,21.86,2.15,1608192000
2.3488,48.8534,2,487.33,3.44,33.59,9.57,6.91,14.88,19.66,1.96,1608195600
2.3488,48.8534,2,420.57,2.96,25.71,20.39,5.78,11.02,15.37,1.62,1608199200
2.3488,48.8534,1,377.18,2.85,21.42,28.61,5.13,8.7,12.83,1.44,1608202800
2.3488,48.8534,1,350.48,2.57,18.85,33.62,4.71,7.33,11.24,1.39,1608206400
2.3488,48.8534,1,360.49,3.16,20.39,32.19,5.07,8.05,12.09,1.54,1608210000
2.3488,48.8534,2,407.22,4.64,25.02,24.68,5.96,10.35,15.03,1.82,1608213600
2.3488,48.8534,2,460.63,5.31,31.19,16.45,6.74,12.84,18.15,2.06,1608217200
2.3488,48.8534,2,567.44,9.5,40.44,3.49,8.35,18.65,24.93,2.5,1608220800
2.3488,48.8534,4,714.3,23.92,39.41,0.09,9.78,27,34.85,2.79,1608224400
2.3488,48.8534,4,881.2,36.66,38.39,0.01,11.44,36.59,46.33,3.29,1608228000
2.3488,48.8534,4,988.01,43.36,37.01,0,12.4,43.54,54.71,3.58,1608231600
2.3488,48.8534,4,947.95,40.23,34.27,0,11.44,41.27,52.29,3.26,1608235200
2.3488,48.8534,4,847.82,34.42,31.53,0.01,10.13,36.3,46.15,2.91,1608238800
2.3488,48.8534,4,674.25,22.35,29.13,0.06,7.57,26.53,34.24,2.19,1608242400
2.3488,48.8534,2,467.3,8.05,26.05,1.32,4.35,15.16,20.02,1.25,1608246000
2.3488,48.8534,2,377.18,2.29,22.62,6.08,3.28,10.6,14.03,0.99,1608249600
2.3488,48.8534,1,347.14,0.92,19.54,11.62,2.98,9.04,12.15,0.93,1608253200
2.3488,48.8534,1,337.12,0.63,18.17,14.48,2.95,8.44,11.57,0.92,1608256800
2.3488,48.8534,1,330.45,0.57,17.65,15.56,2.98,8.05,11.24,0.92,1608260400
2.3488,48.8534,1,327.11,0.63,17.82,14.84,3.1,8.02,11.29,0.94,1608264000
2.3488,48.8534,1,353.81,1.34,20.39,10.64,3.61,9.41,13.01,1.11,1608267600
2.3488,48.8534,2,507.36,9.84,27.08,1.72,6.2,17.39,22.2,1.92,1608271200
2.3488,48.8534,3,620.84,20.79,28.45,0.14,7.99,23.85,29.9,2.44,1608274800
2.3488,48.8534,4,654.22,23.69,30.85,0.07,8.58,25.76,32.93,2.6,1608278400
2.3488,48.8534,4,654.22,22.58,30.85,1.3,8.7,25.07,32.65,2.57,1608282000
2.3488,48.8534,2,574.11,16.99,27.08,7.78,7.39,19.94,26.62,2.19,1608285600
2.3488,48.8534,2,494,12.07,23.99,14.84,6.32,15.19,20.31,1.88,1608289200
2.3488,48.8534,2,433.92,8.94,21.94,20.39,5.48,12.21,16.04,1.73,1608292800
2.3488,48.8534,2,407.22,7.94,21.59,21.46,5.36,11.33,14.68,1.73,1608296400
2.3488,48.8534,2,397.21,7.15,21.94,19.85,5.07,11.03,14.21,1.65,1608300000
2.3488,48.8534,2,390.53,4.97,24.68,18.06,4.77,10.68,13.54,1.57,1608303600
2.3488,48.8534,2,400.54,2.1,30.85,12.7,4.71,11.15,13.83,1.55,1608307200
2.3488,48.8534,2,420.57,2.07,33.24,9.66,4.83,12.45,15.29,1.6,1608310800
2.3488,48.8534,2,467.3,3.16,35.3,7.15,5.31,14.94,18.13,1.74,1608314400
2.3488,48.8534,2,494,3.69,36.33,6.26,5.66,16.8,20.22,1.84,1608318000
2.3488,48.8534,2,514.03,4.08,35.64,5.45,5.72,17.93,21.52,1.82,1608321600
